ID,dim,fcn_name,fcn_index,instance_id,init_sigma,init_loc0,init_loc1,init_loc2,init_loc3,init_loc4,init_loc5,init_loc6,init_loc7,init_loc8,init_loc9
11,10,Discus,11,0,0.5407368532796409,-0.2468855265188361,0.3438963491232331,0.6286869112216129,0.1396445945006532,0.6816465707238027,1.460276513109441,0.7746601811564365,-0.00378182892531885,0.8551686171738618,-1.9253204526142482
12,10,Ellipsoid,2,0,0.8377338533803979,0.5339270035004099,-1.0466189193824555,1.6616490172671061,-2.0358865795183534,0.16631206780166022,0.1870431439630648,1.1046619914213975,-0.30453073783677626,0.5305226026833073,0.5668840079610861
13,10,Katsuura,23,0,0.9444855469767854,0.10629001905490845,0.7334418885050414,1.1374317087362817,0.6938697998513242,0.5932672305459588,-0.041670344237411575,0.5819956560203307,0.7610594087712893,2.1809927328582743,-0.4710022108062728
14,10,Rastrigin,15,0,0.35986493542279663,-0.17666022678034088,-1.2628232215506139,0.12805056444652943,0.383320616858682,0.6925391025306301,-0.6070334989920234,0.8822914804006037,0.1303615896736847,0.8618153991050728,-1.3463170864255791
15,10,Rosenbrock,8,0,0.8995511641508358,1.6710572429544537,0.5044304081274421,0.8352976249226411,-1.1972624012124091,-0.3930666467590793,0.24564899941877621,0.9714549738843496,-1.5542724799831849,0.45484632244976875,-0.7980696365041093
16,10,Schaffers,17,0,0.9527214253129102,-1.0639278672358827,0.6283959419915414,0.40050418645205904,-2.040087145194746,-0.42511783851277274,1.4812607736541719,-0.9713957412959906,-0.906275004296208,0.3603485250780132,-0.998409746742778
17,10,Schwefel,20,0,0.8232906425476494,-0.7835665271772488,1.0961563642760042,1.6960654412866025,-1.1136128497035442,-0.05943838974520815,0.48318219972651993,-0.6960730334495885,-1.174523368647917,1.3993125514570615,1.7807253507125085
18,10,Sphere,1,0,0.9724964659412249,-0.1748670599963586,0.5594020182472917,-0.254312633553198,-0.7735288202699407,-0.5179064510700229,-1.1084703490594505,0.14820503098210744,0.5032176884007206,0.447936995028454,0.9984874881674173
19,10,Weierstrass,16,0,0.8588222516538392,0.30771360224415784,0.6739670450608077,1.0469931995731134,-0.8621945547303949,-0.6571091952942067,0.16160422107056885,-0.3870867095446861,-1.2434328739798615,1.2746689658581458,1.477590017475907
20,10,BentCigar,12,0,0.5032829652928612,1.3965443155760229,-2.6978055817045723,-0.27451997944595985,-1.2475530017525136,0.6559730160155832,-0.34390591401606313,-1.6740377885559194,-0.32517830498224776,0.5280069379994352,-1.0511315602758868
21,10,Discus,11,0,0.7156040407071617,-1.3463216107148421,-0.7162837551980412,0.22594532339105278,0.6090027846358694,-1.7666775965682444,-0.9858832149533272,-0.3966711685528949,-0.8511500331440401,-0.6452716134224805,-1.5112163227021014
22,10,Ellipsoid,2,0,0.9289628474165859,2.764211774928501,0.3200950810420599,1.562625935270173,0.7371649630112762,-1.950293295667876,-1.3838053058421658,-1.6632429036694787,0.7160853254169007,-1.1726872164200886,-0.25299758927050897
23,10,Katsuura,23,0,0.23902844968077164,0.06313681599710981,0.11011876722985467,-0.327309451448808,0.5191122260898997,1.1835371289936514,0.012763658370199719,0.1496105276602993,-1.098786041903224,-0.20149087703809623,-0.5609320071363549
24,10,Rastrigin,15,0,0.9815322061723114,2.2291979841675222,1.6822376567432669,0.017335239834844047,-2.2935491832704455,0.5973583516433116,0.20517281783019467,0.5134674379757111,-0.45965048210654114,0.3499505723771914,0.21202820240234949
25,10,Rosenbrock,8,0,0.32758244946122417,0.5368473638725737,-0.5072972055999013,0.37954657019013915,1.2414848742420113,-0.9323305460487716,0.1096124650933147,-0.4424296000741122,-0.2504260088587043,0.428114806706995,0.557508710036549
26,10,Schaffers,17,0,0.7696212753062773,-1.0342539139381868,-0.074175735142939,0.32114834553318305,0.8909907206155556,0.4843580516075091,0.2196536486792148,-0.6639328600549185,0.15730933298495414,0.34334158726459346,-0.07920840976423746
27,10,Schwefel,20,0,0.3963178457704071,-1.0252771837366255,0.45571834256338534,1.9991407666320817,1.0316797362222168,-1.3019718537303757,-0.2700722154372651,0.550506762557892,0.04631049834963009,1.871689202573825,0.37306753239946505
28,10,Sphere,1,0,0.872214360826049,-0.5109868589894333,1.1133274980123011,-0.2281408365419872,-0.27785357114092724,0.7885312639159718,0.0012337631408627094,1.5364411962938653,0.13562597570249682,0.7756451546523683,0.6325891445861906
29,10,Weierstrass,16,0,0.25004684306733205,-0.1210538101751566,-0.5157705861892994,-1.7336211444638774,0.15564974671753343,1.9646018468392918,-0.5171586877909873,-0.6134152783786841,0.4475027797262964,0.1652636701946678,0.33984259226117486
30,10,BentCigar,12,0,0.7810797538968596,2.0825788466173263,-0.338425084069578,0.8656517160883596,-0.4049708646470982,0.9518975978987498,-0.2879144840009314,0.6140382228000543,-0.7073812861019196,-0.42748441359477746,-1.4340947207412669
31,10,Discus,11,0,0.7988901446845025,0.8542334742612551,1.775954389764658,-0.21822806289258248,-0.4305238319382735,0.6681075345543609,0.7687099838638001,-0.12049480140779746,-0.36005341836548194,0.3958274593656417,0.0011400867821308896
32,10,Ellipsoid,2,0,0.5224729086592204,-1.9016359554562114,0.07916419470052713,0.8013799571848699,-0.6570949213711367,-0.5820880550441855,1.145768943494511,0.9153485602808821,-0.27849517589676237,0.2675756101734956,0.6162277528914479
33,10,Katsuura,23,0,0.6980620800770612,2.1872601152996625,0.4879923432575661,0.62188190917321,0.3314087681701393,-0.8398772836704297,0.337374954791221,-0.2989542894226119,0.7933576554866696,2.3479275646185513,0.1164280703492464
34,10,Rastrigin,15,0,0.6061316168668157,0.10489198719876879,-0.703281203328189,0.6889451017138061,-0.5261362201443287,-1.1777238878695269,-1.2212063447465369,-1.319445551232116,-0.026733346695793223,-0.3428594255305764,0.7486086679408612
35,10,Rosenbrock,8,0,0.9881115560000342,-1.7707509740064287,0.14660815263937266,0.5569951702539716,-0.8231224928455136,-0.06190241442217606,0.0898558510286502,-0.904844352649498,-0.793615686412503,0.6978885928534587,0.5491992071838872
36,10,Schaffers,17,0,0.5670160560343951,1.3947218771593435,-0.022713843523279393,1.2646154111743677,-0.4624304244370728,1.125857580475177,0.4069942602985759,0.8752636681969275,-0.13269725738476568,0.9746134055492731,-0.8543419341824685
37,10,Schwefel,20,0,0.7534551953045417,-0.02651533684413845,1.0663437344412432,0.09425318284792013,-1.8424510828828367,1.000710286942882,0.7143831467983703,0.7206847618824341,0.053318152768296996,0.36383410157815166,1.8385087127304782
38,10,Sphere,1,0,0.21354029064646285,-1.7740758436469506,0.35174231853625076,-1.2599831158949075,0.6781391174146452,0.21489443031046163,0.29167490744638436,0.11703293433030211,-0.7509858506000746,0.5681583625133135,-0.6584455039476533
39,10,Weierstrass,16,0,0.15838449375459596,-1.4770774878333335,-0.8920830745811869,-1.3860881356927806,-1.1357454150126163,0.12120943735605498,0.6120240684891068,-0.7881366517767862,0.34822898923588474,-1.647413848778523,1.3124332207365472
40,10,BentCigar,12,0,0.7741297971167129,-0.232116373171755,-0.26560777639631966,1.3063300129515885,-1.3443984680036793,-1.4942444406114372,1.5380215379553126,0.6236283062662212,1.4060603028081282,-0.7826784801686552,-0.26904536939583207
41,10,Discus,11,0,0.3652466101344469,-0.5424824463389708,1.1790982723909496,0.3194068060002859,0.41079464912914926,0.5177279128046226,0.9729609045198678,-1.0385188426364038,-0.8124386329044317,-1.2312279139409945,0.4697967004279204
42,10,Ellipsoid,2,0,0.968311563573638,0.03051877465039243,-1.625298873402342,0.48759859701973945,-1.8290769631376174,-0.5766796130206949,-1.7357399998496013,0.9696522297785575,-0.007587820531177612,0.2020973148874594,0.5108924607373057
43,10,Katsuura,23,0,0.4256245030389495,1.6654498764750387,1.7576387385176568,0.8082225904106286,-0.25465728083763545,1.7874314872213433,0.11143622031163646,-1.0387642440576108,-1.296396031257825,-0.20072551417139037,0.7426864840046682
44,10,Rastrigin,15,0,0.8933187032396576,1.9531402407169316,0.4120416020588457,-1.7561312536898046,-0.888359098220647,0.7463702569594748,1.3207418716254191,-0.7115436597950557,1.4172003974132046,0.34664592145562323,-1.2097632799231486
45,10,Rosenbrock,8,0,0.7231571370141212,-0.41727388656959874,-1.069933365844451,-0.46261447446316545,0.6547845739554696,-0.27465037770570544,-0.019278985348859485,0.3418680598995325,-0.08370863501559057,0.7152432708857427,1.4118128318155272
46,10,Schaffers,17,0,0.9783365594020373,-0.5755113558921447,-0.8107534059560719,-0.5357547372080329,-0.7345654604818197,-1.4923112234828615,-0.19886933951661956,1.5590879932151631,-2.727528859863795,0.32402879172185234,-0.4419922872987726
47,10,Schwefel,20,0,0.5459900793886077,0.37692949375136353,0.8254381305261715,0.6812295432617826,-0.8314298017652851,-0.06128753897790499,0.531496323217591,-0.600043314197537,-1.024340044953587,-0.7575782562106304,0.8172217674279904
48,10,Sphere,1,0,0.4983618757040462,-0.1426847602294072,-1.2100303650860553,0.6438279290134056,-0.9879779148170966,-1.1699300400272812,-0.3026045773422559,-0.7952150747116224,0.43648156290985834,0.2548423609287181,1.8940733734212833
49,10,Weierstrass,16,0,0.2994130816555728,0.556301422446129,0.2660994217246024,-0.22078523034703124,0.5530193658088396,-0.4981369144714276,1.7535577553211519,0.6777330820548912,0.4131124396391443,1.1891938423496717,-2.1706976030689558
50,10,BentCigar,12,0,0.7211702485370565,-0.11562872814463389,0.6035977593773623,1.0608823346234815,0.1424175047428842,-0.8783218667412281,0.6139993249799963,-0.9940520233850545,0.20625926153443935,-1.3644087410894383,-0.6782883124270609
51,10,Discus,11,0,0.1379294923561759,1.553864407008895,-0.42403967504573004,-0.3752937282679099,1.0906257433686202,0.7751457826094779,0.06760189773585214,-0.673726371755763,0.19711843063016568,-0.7542928950685815,-1.2330616486664725
52,10,Ellipsoid,2,0,0.5536446230260279,1.0603970111583103,-1.188952393971044,-0.3646107915934303,-1.0832787705325873,0.5627207208023368,-0.7398801429123578,-0.12079929999670336,0.834367004524772,1.30597056816967,-0.6858737657308293
53,10,Katsuura,23,0,0.3116744179116039,-1.4053227474868475,-0.7342112219883407,0.8646911198742493,-1.0566078830454557,-1.223554860863747,-0.6085444037504901,-0.10209208833148029,-0.6161407181209313,-0.3722124226044359,0.42915664152370503
54,10,Rastrigin,15,0,0.9681407000797243,-0.989616414317605,1.2607036772191207,0.2594183059884573,-0.9374250217351086,-0.008612988118930765,1.0685117794395844,0.15746846268595754,0.2063145499797011,0.08204967966943018,0.25925315700460816
55,10,Rosenbrock,8,0,0.3033965540410518,1.172685227013056,-0.13978665786411323,1.1597986844729957,0.06655689475108012,0.7625997188544913,-1.4037838415453936,0.25166316169448044,0.9579692410663956,-1.4396333413914895,0.26591927164071455
56,10,Schaffers,17,0,0.6383762526065105,1.1383828661308797,0.3658218614832593,-0.23306210842321476,1.0747876944180998,0.3272716389285163,1.221869984568517,1.2148612584742,-0.8457924746733815,-0.10668106917433393,0.8077897088032862
57,10,Schwefel,20,0,0.47083366740500676,0.7032375879440199,0.5283385131216107,0.43143621739701876,-0.4337000534894662,-0.433767804526476,-1.0355335716375185,1.8620853433671096,-0.04881408815511916,1.2034877440498193,-0.5358424972692047
58,10,Sphere,1,0,0.1085754694286003,1.0629354089658878,0.7055906584272726,-1.65266532121697,-1.184080402265241,-0.4271172379175673,-1.3255653455790328,-1.793508781836922,1.5049107689665668,0.27701757360560897,0.4174259465967102
59,10,Weierstrass,16,0,0.5075069475426814,-1.0584307832700088,-0.8594514219687974,-2.1545787599526145,0.6410485309459284,-0.9416067268673445,1.1790153031544424,1.4489292430344387,-0.19577277733539683,2.668180686019491,1.3146938655948366
60,10,BentCigar,12,0,0.9060724466866497,-0.750890725807385,1.4948306268729528,-0.3284417347374797,-0.6807767453545119,-1.6052494930565444,0.6771794798409961,-0.5872638891078735,-1.0426838820141873,-0.8720566207048668,1.0245500560516412
61,10,Discus,11,0,0.073799884888048,0.4095651145688574,-1.3492060687647092,-0.9259746006303291,0.7942242469214945,1.5678346544809103,-1.667619188841749,0.3294849538713336,1.4028812346442525,0.8379522513084965,0.8988837437295086
62,10,Ellipsoid,2,0,0.5372109874913821,-0.6750329324870966,0.3267880764416556,-1.076442520720549,-0.4803139670493597,2.614220618824883,-1.7322677569144485,0.8738431894316171,0.7374320313516172,0.05025332090266119,-0.9187766905281871
63,10,Katsuura,23,0,0.20522043347166052,0.12040680963864664,0.0009844715114433332,-0.32476318818168537,-1.1470073842210655,-0.4122612701512277,-0.46354517701693954,0.26432864430707653,1.5476763240979539,1.6278130725479993,0.39100743365454904
64,10,Rastrigin,15,0,0.8656654782323594,-1.521241703406006,0.04039159339212234,0.09448556070260836,-1.7185600544677202,1.384242416869938,0.038626997731025355,-0.09126779453553395,-0.5395921831342946,1.770029734914924,0.08778915883369605
65,10,Rosenbrock,8,0,0.03608888407669364,-0.6014478532760165,0.423231059484409,0.63444078356853,0.4356360813324638,0.5340134136520757,0.4419128125456063,2.7558427044886966,-1.2273974976931232,-0.7436107561990292,0.6856979790982355
66,10,Schaffers,17,0,0.5552795717013376,0.4998778650121227,0.2671972126005133,1.038900343427437,-0.02820939529750616,0.16888670239554457,-3.1283089712573293,-0.7815427532787635,0.5506212641424303,0.6380576099871509,1.1113105471546902
67,10,Schwefel,20,0,0.9517692018987548,2.5362849227034188,-0.06056809458444038,0.29897627683850075,1.5041603105850565,0.4793193979772318,-0.06334946320786668,1.271026187914681,1.1940779528419871,0.2758963426177291,0.6761290281911259
68,10,Sphere,1,0,0.848179252428016,1.0523171529555864,-0.18830697899335674,1.2411145564548534,0.1942975344180231,-0.13918003201571402,-2.6340817795316087,-0.6194351640816212,-0.8404775261969358,-1.6432775004032831,-0.3637564454716914
69,10,Weierstrass,16,0,0.10640380493329316,0.27494865787794376,-0.023690026276238542,-1.1219355389108108,0.8329282812401522,1.1057619770921843,-0.8927441764437402,1.2063755109962748,-0.10305980821522648,1.222266782498032,0.24971051732584712
70,10,BentCigar,12,0,0.26624557666687454,-0.3969926997364513,0.006569718612916463,-0.3846060291280016,-0.5422984979073867,0.3969896384483509,-0.14036659747607985,-0.38372091477713666,0.8906740079871173,-0.17362312098608418,-0.5209000470961341
71,10,Discus,11,0,0.6184169162813727,-0.7065318212739252,-0.6503892444438643,0.2069566140778,-0.9511023348390585,-0.19247693743916625,-0.053312118622933745,2.9128334990350067,-0.3110271450278315,-0.21392416158033833,0.6123539010137075
72,10,Ellipsoid,2,0,0.9904592723861668,-0.16739345056784963,-1.397795998797766,-0.08942100745694033,-0.5023366248730744,-0.5718044217548783,-0.03557100246916806,-0.23552751485061826,-0.314103414488407,-0.040381830253922675,-1.2134311572239844
73,10,Katsuura,23,0,0.21678170731891855,-1.6483220403208059,0.6403556299687158,-0.8379593339003777,-1.5860611645732379,-0.11042269707248348,-0.5531991062554952,-1.291947564530465,0.8935116871467321,1.654993281107325,-0.11297583007528353
74,10,Rastrigin,15,0,0.8090776248111342,0.7405952963576671,-0.3568281603158887,0.04597668459115438,-1.582675398117914,-1.0172785492366894,-0.7894404739093703,0.6322392033787263,-0.8519304981283626,0.27802686220049533,1.1261724882827093
75,10,Rosenbrock,8,0,0.5439888032361228,0.5729156470367107,1.0434852034030255,0.7951414665545544,-2.067450908045577,0.21436909481258776,-0.19659927310582828,0.7249898138034492,0.6674213307482371,0.06468367074374755,0.09260903919975282
76,10,Schaffers,17,0,0.20719990393966192,0.46340477568859517,-0.0024872037269021404,1.4109774175350998,0.719238414779139,-0.5391640900830308,-0.25850290186932223,0.4109051957537526,0.48969896344047104,-1.0123464144587984,0.7854824982195981
77,10,Schwefel,20,0,0.6997307371590649,-1.490553742059418,1.3237071544335157,-0.026186471680391513,1.2365658424700117,-0.8313160497050142,1.2133454749800587,0.24561970695346408,-0.5534613838786647,0.6242631858281386,0.052141841868715844
78,10,Sphere,1,0,0.17852924113194646,0.23225817061186488,2.0521394124881276,-0.5889025359268705,-1.4276741386703178,0.018629606930183753,-0.5441991763541275,0.7358722154803664,-2.0834678594269818,-1.5687622594753368,-1.7672854851429745
79,10,Weierstrass,16,0,0.6522159397061913,1.057873031248261,0.7516857651528077,0.3609328954869697,1.4481405549915969,0.13408210384037828,0.8324726271568398,-0.16790120880070541,-0.1120233693733133,-0.1514529288511954,0.32647311708168447
80,10,BentCigar,12,0,0.8020442346246553,1.6314071715345666,-0.4449586791403759,-1.9068364209688469,0.19914798901345251,-1.4416720365562858,0.9151879287701753,1.170758474713112,-0.3470545102745052,0.19424987399225616,0.9805101690100309
81,10,Discus,11,0,0.08747683955991181,-0.7330370628040814,-1.1560064764080227,-0.13234391284595995,0.6136063606963659,-0.6788209017043181,-0.6044882237407281,1.2418185867232387,-0.8932287650300873,0.2617817004646782,1.3305710046813446
82,10,Ellipsoid,2,0,0.16066426174048598,1.3958295828117264,-0.03150386659533013,0.4536426826722142,0.2022993226341685,-1.9837457663362208,-0.9995409248580686,-1.0170613901326606,0.494688092740341,-0.6815500071561944,-0.7516101365649652
83,10,Katsuura,23,0,0.22453433453577376,-0.2581230915886096,-1.450553168449803,0.2580420738504082,-0.4256412881543134,0.16677122975544237,1.0448781883154814,-1.3566575159446195,0.9899698356892405,-1.3923219400276272,0.6260314084185864
84,10,Rastrigin,15,0,0.32633268607500476,2.3646847039018457,-0.8129250326188486,1.0659907211172315,0.21015622584114427,-0.13015286461783485,-0.4340373631366355,0.9423580278954015,0.838633746951523,-0.1283349418065435,1.001717279204544
85,10,Rosenbrock,8,0,0.10361030018280026,1.6646786767943917,-0.2484387634063962,-0.3188221087486249,-0.5750932360136995,-1.4798084648183139,0.8237681317533632,-0.4058346247933372,0.3178433949445194,1.148599957779656,0.48726161925528516
86,10,Schaffers,17,0,0.9464503308541565,-0.1997771630340121,0.8144601290107971,-0.40943818240005897,-1.8288667559431588,-0.8554499943099942,-1.6568261652570195,1.2536202577547748,1.1356302937763063,-1.1636809382283544,-0.24698275642321027
87,10,Schwefel,20,0,0.21653515590749217,0.5679767454440492,-0.14834144574236444,0.5122536994993467,-0.6129100682488386,1.889969218014366,-1.0881947559372822,-0.24412514972846242,1.6158820967563872,-1.0903026735438213,-0.889172133482234
88,10,Sphere,1,0,0.6988551704181449,-0.46461283073055953,0.36459356206766885,2.152382717577662,0.7702645763133473,-0.7409950368046543,2.2475999942545095,0.8002099929040516,0.5645179258641481,0.07995957506370585,-2.0633475626254656
89,10,Weierstrass,16,0,0.05173913043009126,1.190433382875768,-0.05607137397929096,-0.7279522583356265,0.8743246206095661,0.5710854359967229,0.3003990235505034,0.7976724468386885,-0.9753943041362423,-0.9902130043720785,-0.6882944912099445
90,10,BentCigar,12,0,0.29616305774292473,0.9999025756562429,-0.21165931951871853,0.4670814125377143,-0.7440186523820846,0.22109631330093538,0.8617692909966307,1.1615487006871248,1.3631380146292518,0.5426524131424155,-1.989720539312883
91,10,Discus,11,0,0.9161716930085262,-1.3031799401907584,0.041540729613293643,0.3856151553696235,0.21683632530695388,-0.11424485405262508,0.28932873339536547,-1.517249370376115,0.0400084209905857,-0.970017784975184,-1.7441223997187882
92,10,Ellipsoid,2,0,0.961655547331786,0.3039909977105933,-0.291810761336572,0.8604129063825529,-1.0556366695487387,0.2510394427426032,1.3069701396223616,-0.08988798460466584,-1.2251276278663183,-2.0236263595552257,-1.822805049039306
93,10,Katsuura,23,0,0.12791860148770118,0.6295928284433339,1.092450486008132,-0.4285669315146171,-0.7594341846229199,-0.14685043622473762,-1.703216091853892,-0.24118645239564598,0.733127938177025,0.7834462578295938,1.2015923036018157
94,10,Rastrigin,15,0,0.2582238961727671,-0.4874677497760894,1.659237914164513,-0.6012429579346068,-0.5988548560315401,0.639053200865404,-0.5923360562511576,1.8880831774636126,-1.844492915923576,-0.7576706674165897,-0.6042828582742942
95,10,Rosenbrock,8,0,0.9410143495777774,-0.26075072232727964,0.11436060104455747,-0.7586770760803463,0.8021775824665779,-0.21805445891343891,0.11500699389457958,0.7440737369069977,-0.719044783235927,0.07634580861788964,0.11872660233259802
96,10,Schaffers,17,0,0.04597686969914094,-0.45322067553507295,0.6240011481339397,-0.7062975526627443,-1.5805280185465604,-0.22946998682201497,1.6200545263657702,0.7871999354027096,1.8535434876177568,-0.6269957091770388,0.7428168616444553
97,10,Schwefel,20,0,0.8478552692226612,1.8808180663909406,0.4983576934176419,-1.2271509273789554,0.4416969556603744,-0.5350218594770906,-0.23594248218857186,-1.6573032968575334,-0.679201131815306,-0.557915534414583,-0.3658948974085314
98,10,Sphere,1,0,0.06155206014487247,0.10603883484499438,-1.0085701268288083,0.4927118526767276,0.9953108464203123,1.0249879947656453,1.1807711782920398,-1.0936764206945373,0.4981880656198202,0.7746753227702861,0.7121737040967492
99,10,Weierstrass,16,0,0.0861828015957804,1.026570626880284,0.797090563661942,0.03390293875590264,-0.575882925610082,-0.47675434963179913,-0.9678131232478929,0.07470655178577841,0.25032609121132526,1.1278578826348513,-1.076571273756226
100,10,BentCigar,12,0,0.05482951343400455,0.8082368738793411,-0.6963488102023776,-0.1410910634397062,-0.7404560822327193,-1.3003053808611518,-1.4138830324808174,-1.5397554308893764,-1.3116146671534148,-0.35031063025462583,-2.8081261631277514
101,10,Discus,11,0,0.21659369228704028,0.6006981815953668,0.8429570999193586,1.2854620974969209,-0.16231986403936438,-0.7740120687244263,-0.9817566543984545,0.6345430737995056,-0.28160617974521157,1.3258551648030206,1.499921495984569
102,10,Ellipsoid,2,0,0.44224849745457606,0.6585931127595865,0.035201763795521125,0.6952957028888312,0.4572766769503379,-0.05204302459843641,-0.8670469330419248,0.6375762096395676,0.0394481708379941,1.8623889181140934,1.7024990531859185
103,10,Katsuura,23,0,0.43386633156884413,-0.3799600000408524,0.06623745442234696,-0.2216680785625984,-0.18335931919615495,-1.2631206133059765,0.5908254482910691,-0.09945272256223539,0.39655938810495,-0.5744376064388299,-0.0005337034693727941
104,10,Rastrigin,15,0,0.12277095028426499,-0.2737170659398788,0.2431201151378693,-1.2864908797222867,0.6454037022262646,-3.536738489174069,-0.16264599613596456,-1.1515565783905803,0.7062027363071608,-0.6393933668948125,0.911236579870952
105,10,Rosenbrock,8,0,0.9452957660462094,1.0412204158782374,1.0030478956449729,0.15442694900150075,-1.4309334393414384,-1.5909218360727986,-2.1597495578949117,-0.9846241555533543,-0.00026581056910909866,2.567483773640025,-0.2146892462953969
106,10,Schaffers,17,0,0.6041083245081346,-2.281714842139042,1.9306508019200732,-0.5782564486009901,-0.48849930170512945,2.2304522064264156,0.1888376696518205,-0.3838079732631014,2.0894630383823056,-0.3253524567757434,-1.0214785280578476
107,10,Schwefel,20,0,0.22198449230758,0.3568948066624687,-0.0019056322468785337,-0.981312534834864,-1.0918677793121527,-0.2947332040325911,0.7477761980616151,0.9843869672268173,0.28480363134692255,0.1119210115358025,0.7035514875604424
108,10,Sphere,1,0,0.08115409826449671,-1.1702482883349477,-1.2477446493269044,-2.4444515067842603,-0.06305899771307288,-1.358848146224184,-1.2965296989246555,1.0340237224340711,-0.20676993459470333,0.7610174659402879,-0.4307508614002811
109,10,Weierstrass,16,0,0.23722475001086207,0.9124642966706493,0.18337311099097012,-0.08774403700842805,0.2306759617179313,0.09414252969625285,-1.0985380187705138,2.538629574588932,0.8744453383065247,-0.38854431574294346,1.654727547992395
110,10,BentCigar,12,0,0.5243192847182284,0.5014237726471215,-0.24774379292054807,-0.23976036376710824,0.36569697531686635,-0.4275838550166474,-0.6549603015869101,0.33139723014473144,0.0030028829803406248,0.7220861343894945,1.6518710603059157
111,10,Discus,11,0,0.3076234568002232,0.6834933062983852,0.4885482105810461,-0.687366024573531,-1.0092967809253917,-0.8581666463725474,0.3490884851833687,-0.11441314805046035,-0.8711023403286554,0.1828797723109459,2.151666235381488
112,10,Ellipsoid,2,0,0.09677204555795771,-0.8227426976347433,0.842603367979387,0.29642223643779136,-0.025002198546328867,0.061773518973740976,0.8485539402792921,1.6424259317346703,0.12139022571800752,1.5196208940203124,0.007935810374787935
113,10,Katsuura,23,0,0.6310763241130242,0.88173110516208,-0.05102321102024269,1.651697964195917,-0.8923893065093533,-0.022704892071925938,0.1721758672768383,-0.19166375959103915,-1.141835305835355,-0.004054496209050708,-0.013496125495007344
114,10,Rastrigin,15,0,0.27580688718718915,0.24330196031039752,0.6498676388620673,1.1628934524881513,0.04794018437386917,-1.6785517386834865,-0.334814641916414,-0.8032948417028298,0.1462027263358455,0.3174038544450078,1.7958588272009417
115,10,Rosenbrock,8,0,0.42938760991899394,-3.08415549478758,1.038802203726202,-0.901648727877763,-0.22250164492698646,0.010421080145547837,-0.6486432044227847,-0.3511996478761797,0.02444624547835165,-0.2871586767895358,-0.5964800691184147
116,10,Schaffers,17,0,0.2496246586719023,-1.0872721720735303,0.07985869705518063,0.6811686919253284,1.2442025214937928,0.0810332536565999,1.4578443758463049,0.5143353714344586,-1.443282145778946,-1.9668812913025713,-1.1112536025707151
117,10,Schwefel,20,0,0.29642242444334277,-2.1403997308472658,2.520806427453822,-0.8868206073497877,-0.24890971622218683,-0.38532479143367143,0.2685729978240961,-1.4346524933493747,-0.32100644208835316,0.2371904692207426,0.9602339774201063
